O.3   o.2      0.02278499 16  8  7  49
O.3   o.co2   -0.00730022 16  8  8  50
O.3   n.ar     0.02567120 16  8 10  51
O.2   c.3      0.00101141 16  9  0  52
O.2   c.2      0.00328115 16  9  1  53
O.2   c.ar    -0.03175960 16  9  2  54
O.2   n.4      0.01517489 16  9  3  55
O.2   n.am    -0.01189689 16  9  4  56
O.2   n.pl3   -0.06940499 16  9  5  57
O.2   o.3     -0.01036355 16  9  6  58
O.2   o.2     -0.00567018 16  9  7  59
O.2   o.co2    0.00292310 16  9  8  60
O.2   n.ar    -0.05091108 16  9 10  61
O.CO2 c.3     -0.02062920 16 10  0  62
O.CO2 c.2     -0.04092348 16 10  1  63
O.CO2 c.ar     0.00813339 16 10  2  64
O.CO2 n.4     -0.02827309 16 10  3  65
O.CO2 n.am    -0.03446691 16 10  4  66
O.CO2 n.pl3   -0.04598462 16 10  5  67
O.CO2 o.3     -0.04624775 16 10  6  68
O.CO2 o.2     -0.01184642 16 10  7  69
O.CO2 o.co2   -0.05485314 16 10  8  70
O.CO2 n.ar    -0.05543322 16 10 10  71
MET   c.2     -1.00101449 16 11  1  72
MET   o.3     -0.51434925 16 11  6  73
MET   o.2     -1.00493097 16 11  7  74
MET   o.co2   -0.34232676 16 11  8  75
MET   p.3     -0.43607093 16 11  9  76
C.3   c.3      0.01632682 17  0  0   1
C.3   c.2      0.02182269 17  0  1   2
C.3   c.ar     0.00881151 17  0  2   3
C.3   o.3      0.01337773 17  0  6   4
C.3   o.2      0.00979327 17  0  7   5
C.3   o.co2    0.02741754 17  0  8   6
C.3   n.ar     0.02118114 17  0 10   7
C.3   f        0.02810988 17  0 11   8
C.2   c.3     -0.02265329 17  1  0   9
C.2   c.ar    -0.02915785 17  1  2  10
C.2   n.4      0.00030624 17  1  3  11
C.2   o.3     -0.02434229 17  1  6  12
C.2   o.2     -0.01836655 17  1  7  13
C.2   o.co2    0.00168666 17  1  8  14
C.2   n.ar    -0.04211802 17  1 10  15
C.AR  c.3      0.02610575 17  2  0  16
C.AR  c.2      0.01689906 17  2  1  17
C.AR  c.ar     0.02181650 17  2  2  18
C.AR  o.3      0.03539785 17  2  6  19
C.AR  o.2      0.03746099 17  2  7  20
C.AR  o.co2    0.01976388 17  2  8  21
C.AR  n.ar     0.03920531 17  2 10  22
C.AR  f       -0.00695713 17  2 11  23
C.CAT o.co2    0.01408501 17  3  8  24
N.4   o.3      0.06019234 17  4  6  25
N.4   o.co2    0.01244222 17  4  8  26
N.AM  c.3     -0.02091463 17  5  0  27
N.AM  c.2     -0.01858498 17  5  1  28
N.AM  c.ar    -0.01125611 17  5  2  29
N.AM  o.3     -0.01951933 17  5  6  30
N.AM  o.2     -0.00413692 17  5  7  31
N.AM  o.co2   -0.00248145 17  5  8  32
N.AM  n.ar    -0.01672278 17  5 10  33
N.PL3 c.3      0.02203339 17  6  0  34
N.PL3 c.2      0.01138169 17  6  1  35
N.PL3 c.ar     0.00114319 17  6  2  36
N.PL3 o.3     -0.00486393 17  6  6  37
N.PL3 o.2     -0.01386535 17  6  7  38
N.PL3 o.co2   -0.01657064 17  6  8  39
N.2   o.3     -0.01775078 17  7  6  40
N.2   o.2     -0.06068165 17  7  7  41
N.2   o.co2   -0.04913818 17  7  8  42
O.3   c.3     -0.02190919 17  8  0  43
O.3   c.2      0.01199915 17  8  1  44
O.3   c.ar    -0.00097714 17  8  2  45
O.3   n.4      0.03987615 17  8  3  46
O.3   n.pl3    0.04560010 17  8  5  47
O.3   o.3     -0.00561289 17  8  6  48
O.3   o.2      0.00561029 17  8  7  49
O.3   o.co2   -0.02073865 17  8  8  50
O.3   n.ar     0.03014947 17  8 10  51
O.2   c.3     -0.01172540 17  9  0  52
O.2   c.2     -0.01445823 17  9  1  53
O.2   c.ar    -0.02540766 17  9  2  54
O.2   n.4      0.01100464 17  9  3  55
O.2   n.am    -0.00689645 17  9  4  56
O.2   n.pl3   -0.04956286 17  9  5  57
O.2   o.3     -0.01606181 17  9  6  58
O.2   o.2     -0.02449109 17  9  7  59
O.2   o.co2   -0.00428567 17  9  8  60
O.2   n.ar    -0.03275140 17  9 10  61
O.CO2 c.3      0.00012855 17 10  0  62
O.CO2 c.2     -0.01098108 17 10  1  63
O.CO2 c.ar     0.00293901 17 10  2  64
O.CO2 n.4      0.01188926 17 10  3  65
O.CO2 n.am    -0.02322932 17 10  4  66
O.CO2 n.pl3    0.00224075 17 10  5  67
O.CO2 o.3     -0.03549862 17 10  6  68
O.CO2 o.2     -0.02500868 17 10  7  69
O.CO2 o.co2   -0.03782944 17 10  8  70
O.CO2 n.ar    -0.04320893 17 10 10  71
MET   c.2     -0.91335126 17 11  1  72
MET   o.3     -0.36799998 17 11  6  73
MET   o.2     -0.40275410 17 11  7  74
MET   o.co2   -0.35025340 17 11  8  75
MET   p.3      0.30654101 17 11  9  76
C.3   c.3      0.00623218 18  0  0   1
C.3   c.2      0.00704467 18  0  1   2
C.3   c.ar     0.00114895 18  0  2   3
C.3   o.3      0.00718836 18  0  6   4
C.3   o.2     -0.00258291 18  0  7   5
C.3   o.co2    0.00697912 18  0  8   6
C.3   n.ar    -0.00185295 18  0 10   7
C.3   f        0.00280110 18  0 11   8
C.2   c.3     -0.00342019 18  1  0   9
C.2   c.ar    -0.00668268 18  1  2  10
C.2   n.4     -0.00425338 18  1  3  11
C.2   o.3     -0.00209015 18  1  6  12
C.2   o.2      0.00054892 18  1  7  13
C.2   o.co2   -0.00459467 18  1  8  14
C.2   n.ar     0.00258806 18  1 10  15
C.AR  c.3      0.00877189 18  2  0  16
C.AR  c.2      0.01015786 18  2  1  17
C.AR  c.ar     0.00888628 18  2  2  18
C.AR  o.3      0.01671129 18  2  6  19
C.AR  o.2      0.00628475 18  2  7  20
C.AR  o.co2    0.00314709 18  2  8  21
C.AR  n.ar     0.02324659 18  2 10  22
C.AR  f        0.00229493 18  2 11  23
C.CAT o.co2   -0.00412045 18  3  8  24
N.4   o.3      0.00097024 18  4  6  25
N.4   o.co2    0.00441789 18  4  8  26
N.AM  c.3     -0.00144143 18  5  0  27
N.AM  c.2     -0.00361704 18  5  1  28
N.AM  c.ar    -0.00306944 18  5  2  29
N.AM  o.3     -0.00921044 18  5  6  30
N.AM  o.2     -0.01119895 18  5  7  31
N.AM  o.co2   -0.00468081 18  5  8  32
N.AM  n.ar    -0.00350569 18  5 10  33
N.PL3 c.3      0.00985219 18  6  0  34
N.PL3 c.2      0.00726917 18  6  1  35
N.PL3 c.ar     0.00517781 18  6  2  36
N.PL3 o.3      0.01132206 18  6  6  37
N.PL3 o.2     -0.02053607 18  6  7  38
N.PL3 o.co2   -0.00531949 18  6  8  39
N.2   o.3     -0.01932310 18  7  6  40
N.2   o.2     -0.01129068 18  7  7  41
N.2   o.co2   -0.01027495 18  7  8  42
O.3   c.3     -0.00997436 18  8  0  43
O.3   c.2      0.00100032 18  8  1  44
O.3   c.ar     0.00571264 18  8  2  45
O.3   n.4     -0.02997565 18  8  3  46
O.3   n.pl3    0.02294157 18  8  5  47
O.3   o.3     -0.00665251 18  8  6  48
O.3   o.2     -0.00465762 18  8  7  49
O.3   o.co2   -0.00308277 18  8  8  50
O.3   n.ar     0.02156705 18  8 10  51
O.2   c.3     -0.01027078 18  9  0  52
O.2   c.2     -0.01247163 18  9  1  53
O.2   c.ar    -0.01151066 18  9  2  54
O.2   n.4      0.00450682 18  9  3  55
O.2   n.am    -0.01250016 18  9  4  56
O.2   n.pl3   -0.00653220 18  9  5  57
O.2   o.3     -0.01095120 18  9  6  58
O.2   o.2     -0.01031710 18  9  7  59
O.2   o.co2   -0.00510691 18  9  8  60
O.2   n.ar    -0.00591684 18  9 10  61
O.CO2 c.3      0.01283361 18 10  0  62
O.CO2 c.2      0.00910354 18 10  1  63
O.CO2 c.ar     0.00280012 18 10  2  64
O.CO2 n.4     -0.00840560 18 10  3  65
O.CO2 n.am     0.00105186 18 10  4  66
O.CO2 n.pl3    0.01938064 18 10  5  67
O.CO2 o.3      0.01501683 18 10  6  68
O.CO2 o.2      0.01279366 18 10  7  69
O.CO2 o.co2   -0.00839810 18 10  8  70
O.CO2 n.ar    -0.01014132 18 10 10  71
MET   c.2     -0.47548831 18 11  1  72
MET   o.3     -0.40534589 18 11  6  73
MET   o.2     -0.08626871 18 11  7  74
MET   o.co2   -0.17990021 18 11  8  75
MET   p.3     -0.03192231 18 11  9  76
C.3   c.3     -0.00623218 19  0  0   1
C.3   c.2     -0.00704467 19  0  1   2
C.3   c.ar    -0.00114895 19  0  2   3
C.3   o.3     -0.00718836 19  0  6   4
C.3   o.2      0.00258291 19  0  7   5
C.3   o.co2   -0.00697912 19  0  8   6
C.3   n.ar     0.00185295 19  0 10   7
C.3   f       -0.00280110 19  0 11   8
C.2   c.3      0.00342019 19  1  0   9
C.2   c.ar     0.00668268 19  1  2  10
C.2   n.4      0.00425338 19  1  3  11
C.2   o.3      0.00209015 19  1  6  12
C.2   o.2     -0.00054892 19  1  7  13
C.2   o.co2    0.00459467 19  1  8  14
C.2   n.ar    -0.00258806 19  1 10  15
C.AR  c.3     -0.00877189 19  2  0  16
C.AR  c.2     -0.01015786 19  2  1  17
C.AR  c.ar    -0.00888628 19  2  2  18
C.AR  o.3     -0.01671129 19  2  6  19
C.AR  o.2     -0.00628475 19  2  7  20
C.AR  o.co2   -0.00314709 19  2  8  21
C.AR  n.ar    -0.02324659 19  2 10  22
C.AR  f       -0.00229493 19  2 11  23
C.CAT o.co2    0.00412045 19  3  8  24
N.4   o.3     -0.00097024 19  4  6  25
N.4   o.co2   -0.00441789 19  4  8  26
N.AM  c.3      0.00144143 19  5  0  27
N.AM  c.2      0.00361704 19  5  1  28
N.AM  c.ar     0.00306944 19  5  2  29
N.AM  o.3      0.00921044 19  5  6  30
N.AM  o.2      0.01119895 19  5  7  31
N.AM  o.co2    0.00468081 19  5  8  32
N.AM  n.ar     0.00350569 19  5 10  33
N.PL3 c.3     -0.00985219 19  6  0  34
N.PL3 c.2     -0.00726917 19  6  1  35
N.PL3 c.ar    -0.00517781 19  6  2  36
N.PL3 o.3     -0.01132206 19  6  6  37
N.PL3 o.2      0.02053607 19  6  7  38
N.PL3 o.co2    0.00531949 19  6  8  39
N.2   o.3      0.01932310 19  7  6  40
N.2   o.2      0.01129068 19  7  7  41
N.2   o.co2    0.01027495 19  7  8  42
O.3   c.3      0.00997436 19  8  0  43
O.3   c.2     -0.00100032 19  8  1  44
O.3   c.ar    -0.00571264 19  8  2  45
O.3   n.4      0.02997565 19  8  3  46
O.3   n.pl3   -0.02294157 19  8  5  47
O.3   o.3      0.00665251 19  8  6  48
O.3   o.2      0.00465762 19  8  7  49
O.3   o.co2    0.00308277 19  8  8  50
O.3   n.ar    -0.02156705 19  8 10  51
O.2   c.3      0.01027078 19  9  0  52
O.2   c.2      0.01247163 19  9  1  53
O.2   c.ar     0.01151066 19  9  2  54
O.2   n.4     -0.00450682 19  9  3  55
O.2   n.am     0.01250016 19  9  4  56
O.2   n.pl3    0.00653220 19  9  5  57
O.2   o.3      0.01095120 19  9  6  58
O.2   o.2      0.01031710 19  9  7  59
O.2   o.co2    0.00510691 19  9  8  60
O.2   n.ar     0.00591684 19  9 10  61
O.CO2 c.3     -0.01283361 19 10  0  62
O.CO2 c.2     -0.00910354 19 10  1  63
O.CO2 c.ar    -0.00280012 19 10  2  64
O.CO2 n.4      0.00840560 19 10  3  65
O.CO2 n.am    -0.00105186 19 10  4  66
O.CO2 n.pl3   -0.01938064 19 10  5  67
O.CO2 o.3     -0.01501683 19 10  6  68
O.CO2 o.2     -0.01279366 19 10  7  69
O.CO2 o.co2    0.00839810 19 10  8  70
O.CO2 n.ar     0.01014132 19 10 10  71
MET   c.2      0.47548831 19 11  1  72
MET   o.3      0.40534589 19 11  6  73
MET   o.2      0.08626871 19 11  7  74
MET   o.co2    0.17990021 19 11  8  75
MET   p.3      0.03192231 19 11  9  76
